,TransactionID,id_01,id_02,id_05,id_06,id_11,id_12,id_13,id_15,id_16,id_17,id_19,id_20,id_28,id_29,id_31,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo,isFraud
67213,3354597,-5.0,10218.0,0.0,-1.0,100.0,0,34,0,0,55,84,271,0,0,48,1,0,1,1,0,1431,0
42731,3149208,-5.0,241855.0,0.0,0.0,100.0,1,32,1,1,55,188,316,1,1,93,1,0,0,0,1,1541,0
77415,3433308,-5.0,96975.0,0.0,0.0,100.0,1,34,1,1,55,84,168,1,1,51,1,0,1,0,0,1431,0
56129,3259300,-75.0,186792.0,14.0,-37.0,100.0,1,18,0,0,55,197,68,0,0,96,1,0,0,0,1,1541,0
79957,3453177,-5.0,191678.0,11.0,-11.0,100.0,0,44,0,0,55,220,146,0,0,96,1,0,0,0,1,1541,0
10790,3039023,-5.0,94280.0,0.0,0.0,100.0,1,32,1,1,55,344,235,1,1,93,1,0,0,1,1,1541,0
76405,3424613,-5.0,57464.0,0.0,0.0,100.0,1,44,1,1,55,84,146,1,1,111,1,1,0,1,0,661,0
52177,3231141,-10.0,106358.0,0.0,0.0,100.0,1,34,0,0,94,288,259,0,0,45,0,0,1,0,0,1431,0
58471,3274621,-5.0,64309.0,2.0,-6.0,100.0,1,34,0,0,94,145,259,0,0,48,0,0,1,0,0,1431,0
7171,3025734,-5.0,23264.0,0.0,0.0,100.0,1,34,0,0,55,0,168,0,0,42,1,0,1,1,0,1431,0
92705,3544393,-10.0,182402.0,0.0,0.0,100.0,1,34,1,1,94,145,259,1,1,80,0,0,1,0,0,1431,0
87058,3513216,-25.0,43086.0,13.0,-29.0,100.0,1,44,1,1,55,193,307,1,1,93,1,0,0,1,1,1541,0
67639,3357272,-5.0,74537.0,8.0,-32.0,100.0,1,36,1,1,55,20,280,1,1,96,1,0,1,1,1,1541,0
52094,3230150,-15.0,36141.0,1.0,0.0,100.0,1,34,0,0,94,68,259,0,0,45,0,0,1,0,0,1431,0
28441,3088750,-5.0,110129.0,0.0,0.0,100.0,0,34,0,0,55,312,73,0,0,42,1,0,1,0,0,1431,0
58649,3276064,-5.0,139910.0,0.0,-8.0,100.0,1,34,0,0,94,68,259,0,0,48,0,0,1,0,0,1431,0
74231,3404917,-10.0,278759.0,0.0,0.0,100.0,1,44,1,1,94,145,20,1,1,98,0,0,1,0,1,624,0
82969,3478036,-5.0,197545.0,0.0,0.0,100.0,1,34,1,1,94,48,289,1,1,69,0,0,1,0,0,1431,0
93817,3548808,-5.0,327048.0,0.0,0.0,100.0,1,13,1,1,55,375,297,1,1,93,1,0,0,1,1,1541,0
31193,3095258,-5.0,352002.0,0.0,-5.0,100.0,1,34,0,0,94,167,192,0,0,45,0,0,1,1,0,1431,0
28869,3089788,-5.0,81151.0,0.0,0.0,100.0,1,32,1,1,55,375,45,1,1,93,1,0,0,0,1,1541,0
85784,3502882,-20.0,119035.0,0.0,0.0,100.0,1,34,0,0,94,167,126,0,0,60,0,0,1,0,0,1431,0
18877,3064642,-5.0,153636.0,0.0,-1.0,100.0,1,34,1,1,55,101,254,1,1,45,1,0,1,0,0,1431,0
48374,3199853,-5.0,266432.0,0.0,0.0,100.0,1,34,1,1,94,145,259,1,1,45,0,0,1,0,0,1431,0
36531,3108091,0.0,9005.0,0.0,-12.0,100.0,0,25,0,0,55,0,271,0,0,92,1,0,1,1,1,1541,0
24879,3080026,-5.0,286482.0,0.0,0.0,100.0,1,34,0,0,94,145,259,0,0,45,0,0,1,1,0,1431,0
92013,3539961,-5.0,21281.0,0.0,0.0,100.0,1,13,1,1,55,375,280,1,1,109,1,0,0,1,0,661,0
81689,3467031,-20.0,81723.0,0.0,-1.0,95.08000183105469,1,34,1,1,94,68,305,0,0,51,0,0,1,0,0,1431,0
50617,3217584,-5.0,25598.0,5.0,0.0,100.0,1,32,0,0,55,0,185,0,0,111,1,1,0,1,0,661,0
28488,3088856,-5.0,141791.0,0.0,-5.0,95.16000366210938,1,34,1,1,55,102,68,0,0,89,0,0,1,1,0,1556,0
76721,3427472,-10.0,283861.0,0.0,0.0,100.0,1,44,0,0,94,288,20,0,0,52,0,0,1,0,1,91,0
47336,3191891,-5.0,167010.0,3.0,0.0,100.0,1,34,0,0,94,149,199,0,0,45,0,0,1,0,0,1431,0
47736,3195068,-5.0,144253.0,7.0,-9.0,100.0,1,32,0,0,94,214,259,0,0,46,0,0,1,0,1,1227,0
88421,3521390,-5.0,144770.0,0.0,0.0,100.0,1,34,1,1,2,273,164,1,1,54,1,0,1,0,0,1431,0
39590,3123808,-5.0,101896.0,0.0,0.0,97.22000122070312,1,34,1,1,55,0,254,0,0,78,1,0,1,0,0,1431,0
25146,3080661,-10.0,33584.0,0.0,0.0,100.0,1,34,0,0,53,273,11,0,0,45,1,0,1,0,0,1431,0
86919,3512211,-5.0,506998.0,0.0,0.0,100.0,1,34,1,1,94,48,141,1,1,54,0,0,1,0,0,1431,0
14969,3053082,-5.0,87707.0,0.0,0.0,100.0,1,34,1,1,55,461,73,1,1,45,1,0,1,1,0,1431,0
50293,3215053,-10.0,37173.0,0.0,0.0,100.0,1,34,0,0,55,217,146,0,0,82,1,0,1,1,0,1431,0
85890,3503982,-5.0,92105.0,0.0,0.0,100.0,1,34,1,1,55,273,45,1,1,20,1,0,1,0,0,1431,0
55800,3257680,-5.0,129973.0,0.0,0.0,100.0,1,18,1,1,94,68,259,1,1,49,0,0,1,0,1,394,0
19786,3066936,-20.0,89277.0,0.0,0.0,100.0,1,34,0,0,94,48,141,0,0,42,0,0,1,1,0,1431,0
2217,3002912,-5.0,180864.0,3.0,0.0,100.0,1,32,1,1,55,264,30,1,1,93,1,0,0,0,1,1541,0
16838,3058998,-5.0,82555.0,3.0,0.0,97.05999755859376,1,32,1,1,55,0,271,0,0,111,1,0,0,0,0,661,0
80673,3458833,-5.0,428318.0,0.0,0.0,100.0,1,44,1,1,94,145,233,1,1,52,0,0,1,0,1,530,0
71816,3386877,-5.0,63921.0,0.0,0.0,100.0,1,34,0,0,55,188,68,0,0,69,1,0,1,1,0,1431,0
47232,3190838,-5.0,62519.0,0.0,0.0,100.0,0,32,0,0,55,375,73,0,0,45,1,0,1,0,0,661,0
6062,3021130,-15.0,217472.0,0.0,0.0,100.0,1,34,1,1,94,145,134,1,1,45,0,0,1,1,0,1431,0
11500,3041276,-45.0,80111.0,4.0,-25.0,100.0,0,34,0,0,55,116,5,0,0,45,1,0,1,1,0,1431,0
76924,3428992,-25.0,103424.0,24.0,-100.0,100.0,0,1,0,0,55,20,33,0,0,52,1,0,1,1,1,974,0
15317,3054046,-5.0,75267.0,1.0,-13.0,100.0,1,34,0,0,55,188,109,0,0,68,1,0,1,1,0,1431,0
29071,3090356,-5.0,25703.0,0.0,0.0,100.0,0,34,0,0,55,188,73,0,0,78,1,0,1,1,0,1431,0
15318,3054049,-15.0,202279.0,11.0,-27.0,100.0,1,20,0,0,94,145,259,0,0,43,0,0,1,1,1,152,0
57107,3265034,-20.0,731972.0,16.0,-26.0,100.0,1,18,1,1,94,279,259,1,1,49,0,0,1,0,1,1244,0
10351,3037209,-5.0,118600.0,0.0,0.0,100.0,1,34,0,0,55,0,254,0,0,42,1,0,1,1,0,1431,0
63839,3325313,-20.0,41197.0,13.0,-32.0,100.0,0,3,0,0,55,193,272,0,0,96,1,0,1,1,1,1541,0
67643,3357319,0.0,21778.0,0.0,0.0,100.0,0,25,0,0,55,138,94,0,0,111,1,0,1,1,0,661,0
8266,3029934,0.0,106970.0,0.0,0.0,100.0,1,7,1,1,50,398,123,1,1,43,0,0,1,1,1,1123,0
54648,3249918,-5.0,214277.0,2.0,0.0,100.0,1,32,0,0,94,167,192,0,0,118,0,0,1,0,1,932,0
95441,3560346,-5.0,253868.0,0.0,0.0,100.0,1,34,0,0,94,145,126,0,0,54,0,0,1,0,0,1431,0
41262,3137843,-5.0,57668.0,0.0,0.0,100.0,1,34,0,0,55,84,112,0,0,78,1,0,1,1,0,1431,0
66244,3346922,-5.0,197686.0,0.0,0.0,100.0,1,34,0,0,94,288,141,0,0,48,0,0,1,0,0,1431,0
1050,2995382,-75.0,52835.0,12.0,-15.0,100.0,1,32,1,1,55,197,73,1,1,43,1,0,1,0,1,1179,0
39633,3124220,-5.0,19923.0,0.0,0.0,100.0,1,34,0,0,55,263,146,0,0,45,1,0,1,1,0,1431,0
75250,3414446,-15.0,191756.0,0.0,0.0,100.0,1,34,1,1,94,154,302,1,1,51,0,0,1,0,0,1431,0
23775,3077141,-10.0,102513.0,0.0,0.0,100.0,0,32,0,0,55,0,247,0,0,111,1,0,1,0,0,661,0
52533,3234278,-5.0,154144.0,0.0,0.0,100.0,1,34,1,1,94,288,259,1,1,45,0,0,1,0,0,1431,0
81923,3469656,-10.0,347730.0,0.0,0.0,100.0,1,44,1,1,94,48,141,1,1,52,0,0,1,0,1,1160,0
89718,3526265,-10.0,2779.0,6.0,0.0,100.0,0,34,0,0,55,471,271,0,0,69,1,0,1,1,0,1431,0
69153,3368002,-5.0,162405.0,0.0,0.0,100.0,1,34,0,0,55,0,272,0,0,69,1,0,1,1,0,1431,0
5432,3018471,-5.0,142742.0,9.0,-34.0,100.0,1,36,1,1,55,193,94,1,1,15,1,0,1,1,1,493,0
9735,3035259,-5.0,198994.0,0.0,0.0,100.0,1,34,0,0,55,261,309,0,1,42,1,0,1,0,0,1431,0
73819,3401665,-5.0,90852.0,0.0,0.0,100.0,1,44,1,1,55,101,244,1,1,96,1,0,0,0,1,1541,0
20447,3068669,-25.0,450923.0,7.0,-31.0,100.0,1,34,0,0,55,193,73,0,0,45,1,0,1,0,0,1431,0
82699,3476061,-20.0,116003.0,1.0,-19.0,100.0,1,44,1,1,94,279,259,1,1,52,0,0,1,0,1,382,0
62360,3307523,-5.0,290921.0,-11.0,-34.0,100.0,1,18,0,0,94,279,259,0,0,118,0,0,1,0,1,862,0
54113,3246007,-5.0,64490.0,0.0,0.0,96.51000213623048,1,34,1,1,55,188,69,0,0,89,1,0,1,1,0,1397,0
11131,3040161,-5.0,81132.0,8.0,-4.0,100.0,0,32,0,0,55,220,146,0,0,93,1,0,0,1,1,1541,0
23125,3075553,-5.0,114888.0,0.0,0.0,95.08000183105469,1,34,1,1,94,145,259,0,0,69,0,0,1,1,0,1431,0
75774,3419443,-10.0,262025.0,0.0,0.0,100.0,1,34,1,1,94,145,126,1,1,51,0,0,1,0,0,1431,0
23290,3076002,-5.0,86650.0,0.0,0.0,100.0,1,34,1,1,55,273,73,1,1,69,1,0,1,1,0,1431,0
85589,3501236,-5.0,81348.0,3.0,0.0,100.0,1,34,1,1,55,273,0,1,1,60,1,0,1,0,0,1431,0
68638,3364391,-10.0,116768.0,0.0,0.0,100.0,1,34,1,1,94,145,141,1,1,48,0,0,1,0,0,1431,0
42234,3145126,-40.0,86616.0,0.0,0.0,100.0,1,7,0,0,94,288,259,0,0,46,0,0,1,1,1,191,0
96967,3572540,-5.0,217592.0,0.0,0.0,100.0,0,13,0,0,55,257,70,0,0,93,1,0,0,0,1,1541,0
17422,3060604,-5.0,176237.0,3.0,-5.0,95.16000366210938,1,34,1,1,55,102,68,0,0,89,0,0,1,1,0,1556,0
67731,3357877,-5.0,210815.0,0.0,0.0,100.0,1,18,1,1,94,145,233,1,1,60,0,0,1,0,0,1036,0
38583,3118200,-5.0,97767.0,0.0,0.0,100.0,1,34,0,0,94,167,192,0,0,45,0,0,1,1,0,1431,0
64546,3331520,-5.0,161548.0,0.0,0.0,100.0,0,34,1,1,55,386,33,1,1,48,1,0,1,0,0,1431,0
90736,3531396,-5.0,124037.0,2.0,-8.0,100.0,1,44,1,1,94,68,305,1,1,55,0,0,1,0,1,1035,0
48960,3204315,-80.0,66328.0,0.0,0.0,95.6500015258789,1,32,1,1,55,471,185,0,0,111,1,0,1,0,0,661,0
4578,3014532,-5.0,263333.0,12.0,0.0,100.0,0,32,0,0,55,197,100,0,0,93,1,0,0,0,1,1541,0
22145,3072890,-5.0,241738.0,0.0,0.0,100.0,0,34,0,0,55,461,75,0,0,45,1,0,1,0,0,1431,0
68307,3361878,-5.0,323794.0,0.0,0.0,100.0,1,18,1,1,94,145,259,1,1,60,0,0,1,0,0,316,0
12887,3045849,-5.0,93956.0,0.0,0.0,100.0,1,34,1,1,55,255,247,1,1,69,1,0,1,1,0,1431,0
51234,3223395,-5.0,51945.0,0.0,0.0,100.0,1,34,0,0,55,273,112,0,0,45,1,0,1,0,0,1431,0
19528,3066217,-5.0,56653.0,0.0,-7.0,100.0,1,34,1,1,55,210,255,1,1,89,1,0,1,1,0,1397,0
3507,3009671,-5.0,95984.0,0.0,0.0,100.0,1,34,0,0,55,39,44,0,0,42,1,0,1,1,0,1431,0
52010,3229359,-5.0,181937.0,0.0,-8.0,100.0,1,32,0,0,94,249,259,0,0,49,0,0,1,0,1,670,0
72009,3388497,-5.0,145504.0,0.0,0.0,100.0,1,44,0,0,94,288,305,0,0,52,0,0,1,0,1,520,0
7689,3027790,-5.0,133742.0,0.0,-3.0,100.0,1,34,1,1,55,273,50,1,1,42,1,0,1,1,0,1431,0
29815,3092272,0.0,13764.0,0.0,0.0,100.0,1,25,0,0,55,188,68,0,0,45,1,0,1,1,0,661,0
57849,3270152,-5.0,65478.0,3.0,0.0,100.0,1,34,0,0,94,48,141,0,0,79,0,0,1,0,0,1431,0
82817,3477027,-35.0,23738.0,0.0,0.0,100.0,1,34,0,0,55,188,37,0,0,51,1,0,1,1,0,1431,0
33078,3099241,-5.0,405546.0,1.0,0.0,100.0,1,32,0,0,55,156,168,0,0,111,1,0,0,0,0,661,0
92970,3546139,-10.0,1380.0,0.0,0.0,100.0,0,34,0,0,55,471,271,0,0,69,1,0,1,1,0,1431,0
71135,3382171,-5.0,44717.0,0.0,0.0,100.0,1,34,0,0,94,48,141,0,0,51,0,0,1,0,0,1431,0
44062,3162329,-20.0,248784.0,0.0,0.0,100.0,1,32,1,1,94,145,259,1,1,78,0,1,1,0,0,1581,0
96266,3566637,-5.0,205206.0,0.0,0.0,100.0,1,13,1,1,94,145,305,1,1,55,0,0,1,0,1,1488,0
52043,3229585,-25.0,171117.0,7.0,-31.0,100.0,0,32,1,1,55,193,68,1,1,96,1,0,1,0,1,1541,0
56391,3260645,-60.0,74602.0,3.0,-28.0,100.0,0,34,1,1,55,84,68,1,1,67,1,0,1,1,0,1431,0
45161,3172089,-10.0,212339.0,0.0,0.0,100.0,1,32,1,1,94,145,134,1,1,60,0,0,1,0,1,668,0
18251,3063048,-5.0,334358.0,0.0,0.0,100.0,1,34,0,0,55,344,75,0,0,68,1,0,1,1,0,1431,0
47673,3194522,-5.0,178173.0,0.0,0.0,100.0,1,34,1,1,94,338,259,1,1,69,0,0,1,0,0,1431,0
18330,3063212,-5.0,386627.0,2.0,0.0,100.0,1,32,1,1,55,63,309,1,1,93,1,0,0,1,1,1541,0
9645,3034923,-5.0,103136.0,0.0,0.0,100.0,1,32,1,1,55,101,307,1,1,92,1,0,0,1,1,1541,0
48390,3199900,-5.0,16895.0,0.0,0.0,100.0,1,34,0,0,35,472,172,0,0,45,1,0,1,1,0,1431,0
72712,3393978,-5.0,135104.0,5.0,-8.0,100.0,1,44,1,1,55,220,272,1,1,96,1,0,0,0,1,1541,0
19540,3066246,-5.0,213210.0,1.0,-10.0,100.0,0,32,0,0,55,220,146,0,0,92,1,0,0,0,1,1541,0
4388,3013632,-5.0,231047.0,0.0,0.0,100.0,1,32,1,1,55,392,112,1,1,93,1,0,0,0,1,1541,0
19283,3065601,-10.0,458193.0,3.0,0.0,100.0,0,34,0,0,55,4,70,0,0,89,1,0,1,1,0,1431,0
63147,3318262,-10.0,560980.0,0.0,0.0,100.0,1,18,0,0,94,167,192,0,0,43,0,0,1,0,1,8,0
39069,3120834,-5.0,137495.0,0.0,0.0,100.0,0,32,0,0,55,392,73,0,0,93,1,0,0,0,1,1541,0
64871,3334411,-5.0,152405.0,-4.0,-70.0,100.0,1,34,1,1,55,273,112,1,1,48,1,0,1,0,0,1431,0
69740,3373572,-5.0,110320.0,0.0,0.0,100.0,1,18,1,1,55,375,73,1,1,111,1,0,0,0,0,661,0
59026,3279336,-5.0,47908.0,0.0,0.0,100.0,1,18,0,0,55,468,168,0,0,48,1,0,1,0,0,661,0
32707,3098568,-5.0,381762.0,0.0,0.0,92.94000244140624,1,34,1,1,55,39,28,0,0,45,1,0,1,1,0,1431,0
70616,3378911,-5.0,206536.0,0.0,0.0,100.0,1,34,1,1,94,288,289,1,1,51,0,0,1,0,0,1431,0
19421,3065946,-5.0,589859.0,0.0,0.0,100.0,1,34,1,1,94,145,20,1,1,45,0,0,1,1,0,1431,0
88666,3522552,-5.0,31744.0,0.0,0.0,100.0,1,44,1,1,55,392,68,1,1,108,1,0,0,1,0,661,0
65495,3339971,-50.0,87128.0,0.0,0.0,100.0,1,34,0,0,2,273,102,0,0,48,0,0,1,0,0,1431,0
61107,3296493,-5.0,259240.0,6.0,-100.0,100.0,1,18,0,0,94,145,259,0,0,49,0,0,1,0,1,1282,0
88888,3523488,-5.0,32709.0,0.0,-1.0,100.0,0,34,0,0,55,84,100,0,0,54,1,0,1,1,0,1431,0
65192,3336973,-5.0,217512.0,0.0,-9.0,100.0,1,34,0,0,94,136,259,0,0,79,0,0,1,0,0,1431,0
14139,3050320,-5.0,154340.0,21.0,-29.0,100.0,1,32,1,1,55,20,146,1,1,92,1,0,0,1,1,1541,0
84411,3490772,-90.0,89822.0,-7.0,-7.0,100.0,1,34,1,1,55,0,73,1,1,60,1,0,1,0,0,1431,0
37036,3110458,0.0,88947.0,0.0,-5.0,100.0,1,7,0,0,94,167,192,0,0,60,0,0,1,1,1,686,0
86101,3505617,-5.0,239419.0,0.0,0.0,100.0,1,34,1,1,50,273,329,1,1,60,0,0,1,0,0,1431,0
56629,3261984,-10.0,177833.0,0.0,0.0,100.0,1,18,1,1,94,288,289,1,1,60,0,0,1,0,1,436,0
44210,3163444,-45.0,146271.0,0.0,0.0,100.0,1,32,0,0,94,145,141,0,0,46,0,0,1,0,1,191,0
87331,3515027,0.0,1900.0,0.0,0.0,100.0,1,25,1,1,55,0,272,1,1,110,1,1,1,1,0,661,0
94255,3551969,-40.0,90440.0,0.0,0.0,100.0,1,5,0,0,55,101,73,0,0,54,1,0,1,1,0,661,0
25871,3082221,-5.0,49088.0,0.0,0.0,100.0,0,34,0,0,55,489,37,0,0,45,1,0,1,1,0,1431,0
38988,3120292,-5.0,163640.0,0.0,0.0,100.0,0,34,0,0,55,188,68,0,0,45,1,0,1,0,0,1431,0
39948,3126581,-5.0,106003.0,0.0,-6.0,100.0,1,32,0,0,55,156,146,0,0,45,1,0,1,0,0,661,0
2320,3003650,-10.0,156755.0,2.0,0.0,100.0,1,34,0,0,94,288,141,0,0,42,0,0,1,1,0,1431,0
21275,3070781,-5.0,123531.0,18.0,-20.0,100.0,1,32,0,0,55,505,235,0,0,45,1,0,1,0,0,661,0
24613,3079375,-5.0,163255.0,0.0,0.0,100.0,0,32,0,0,55,312,73,0,0,111,1,0,0,0,0,661,0
43531,3157017,-5.0,61915.0,0.0,-8.0,100.0,0,34,0,0,55,488,307,0,0,45,1,0,1,1,0,1431,0
49029,3204998,-5.0,71453.0,0.0,0.0,100.0,1,34,0,0,94,145,259,0,0,45,0,0,1,0,0,1431,0
31526,3095964,-5.0,73597.0,0.0,0.0,100.0,0,34,1,1,55,375,70,1,1,45,1,0,1,0,0,1431,0
15159,3053543,-5.0,99678.0,0.0,0.0,100.0,1,32,0,0,55,386,168,0,0,111,1,0,1,0,0,661,0
1469,2997968,-5.0,79230.0,4.0,0.0,100.0,1,34,1,1,55,461,75,1,1,78,1,0,1,1,0,1431,0
77894,3437251,-5.0,352484.0,0.0,0.0,100.0,1,44,1,1,50,273,329,1,1,119,0,0,1,0,1,842,0
92046,3540200,-5.0,387153.0,0.0,0.0,100.0,1,13,1,1,94,48,141,1,1,55,0,0,1,0,1,1239,0
24591,3079333,-5.0,445868.0,0.0,0.0,100.0,1,34,1,1,55,0,280,1,1,78,1,0,1,0,0,1431,0
65796,3342745,-5.0,1441.0,0.0,0.0,100.0,1,34,0,0,55,0,271,0,0,48,1,0,1,1,0,1431,0
5681,3019645,-5.0,27177.0,0.0,0.0,100.0,1,32,1,1,55,375,122,1,1,111,1,0,0,1,0,661,0
5564,3019168,-5.0,182904.0,1.0,0.0,100.0,1,34,0,0,55,273,140,0,0,42,1,0,1,1,0,1431,0
9097,3032904,-5.0,31315.0,0.0,0.0,100.0,0,34,0,0,55,84,100,0,0,45,1,0,1,1,0,1431,0
55869,3258131,-5.0,168196.0,6.0,-9.0,100.0,1,18,1,1,55,10,69,1,1,96,1,0,0,1,1,1541,0
38343,3116733,-5.0,463256.0,0.0,-1.0,100.0,1,34,1,1,55,84,247,1,1,68,1,0,1,1,0,1431,0
62338,3307362,-5.0,74978.0,0.0,0.0,100.0,1,34,0,0,94,288,259,0,0,89,0,0,1,0,0,1556,0
47247,3190983,-5.0,156810.0,0.0,0.0,100.0,1,34,1,1,0,337,133,1,1,72,0,0,1,0,0,1575,0
77068,3430239,-5.0,21070.0,0.0,0.0,100.0,0,34,0,0,55,386,271,0,0,51,1,0,1,1,0,1431,0
23875,3077378,-5.0,155240.0,0.0,0.0,100.0,1,32,0,1,55,364,44,0,1,45,1,0,1,0,0,661,0
70393,3377540,-5.0,356825.0,-5.0,-33.0,100.0,1,6,1,1,94,145,305,1,1,49,0,0,1,0,1,1108,0
60810,3293362,-5.0,304036.0,-8.0,-63.0,100.0,1,18,0,0,94,276,259,0,0,49,0,0,1,0,1,1084,0
52024,3229477,-5.0,111486.0,0.0,0.0,100.0,1,32,1,1,55,375,110,1,1,96,1,0,0,0,1,1541,0
19428,3065956,-5.0,152671.0,0.0,0.0,100.0,1,34,1,1,55,0,272,1,1,78,1,0,1,1,0,1431,0
43538,3157177,-5.0,114227.0,10.0,0.0,94.12000274658205,1,34,1,1,55,273,122,0,0,45,1,0,1,1,0,1431,0
55297,3254376,-20.0,146076.0,0.0,0.0,100.0,1,32,0,0,94,145,126,0,0,60,0,0,1,0,1,701,0
13977,3049777,-5.0,167122.0,0.0,0.0,100.0,1,32,1,1,55,468,168,1,1,96,1,0,0,0,1,1541,0
60615,3291742,-5.0,235555.0,0.0,0.0,100.0,1,34,0,0,0,356,133,0,0,48,0,0,1,0,0,1431,0
12104,3043478,-10.0,31850.0,2.0,0.0,100.0,0,34,0,0,4,409,198,0,0,45,1,0,1,1,0,1431,0
77661,3435385,-10.0,501604.0,0.0,-23.0,100.0,1,44,1,1,94,145,289,1,1,52,0,0,1,0,1,556,0
86190,3506417,-5.0,189763.0,0.0,-5.0,100.0,1,44,1,1,55,220,309,1,1,96,1,0,0,1,1,1541,0
16551,3058266,-5.0,192290.0,0.0,0.0,100.0,1,34,1,1,94,145,259,1,1,45,0,0,1,1,0,1431,0
38390,3117054,-10.0,106209.0,0.0,0.0,100.0,1,34,0,0,94,145,192,0,0,78,0,0,1,1,0,1431,0
86177,3506317,-10.0,75084.0,3.0,-9.0,100.0,1,44,0,0,94,68,134,0,0,80,0,0,1,0,0,1583,0
86821,3511354,-10.0,75237.0,0.0,0.0,100.0,0,43,1,1,55,273,30,1,1,89,1,0,0,1,0,1397,0
3206,3008259,-5.0,159105.0,10.0,-6.0,100.0,1,34,1,1,55,273,185,1,1,42,1,0,1,1,0,1431,0
82095,3471023,-30.0,63732.0,3.0,-7.0,100.0,0,44,1,1,55,193,272,1,1,96,1,0,0,0,1,1541,0
47137,3189947,-10.0,186198.0,0.0,0.0,100.0,1,32,1,1,94,288,259,1,1,46,0,0,1,0,1,575,0
87101,3513463,-5.0,326891.0,0.0,0.0,100.0,1,34,1,1,94,417,305,1,1,51,0,0,1,0,0,1431,0
72169,3389821,-50.0,101279.0,1.0,0.0,100.0,1,44,1,1,0,273,133,1,1,78,0,0,1,0,0,1581,0
97051,3573258,-5.0,52818.0,0.0,0.0,100.0,1,34,0,0,55,175,73,0,0,54,1,0,1,0,0,1431,0
56359,3260510,-5.0,396203.0,0.0,0.0,100.0,0,34,0,0,55,392,44,0,0,38,1,0,1,0,0,1431,0
36860,3109559,-5.0,300893.0,0.0,-22.0,100.0,0,34,0,0,55,433,73,0,0,45,1,0,1,0,0,1431,0
4621,3014746,-5.0,595803.0,0.0,0.0,100.0,1,34,0,0,0,382,133,0,0,42,0,0,1,1,0,1431,0
20432,3068644,-5.0,3762.0,0.0,-8.0,100.0,1,34,0,0,55,0,254,0,0,45,1,0,1,1,0,1431,0
28038,3087776,-55.0,26517.0,0.0,0.0,100.0,0,34,1,1,55,392,146,0,0,45,1,0,1,0,0,1431,0
56038,3258925,-5.0,1981.0,1.0,0.0,100.0,1,34,0,0,55,386,271,0,0,48,1,0,1,1,0,1431,0
15242,3053792,-5.0,613088.0,1.0,-1.0,100.0,1,34,0,0,55,188,307,0,0,78,1,0,1,0,0,1431,0
12566,3044864,-5.0,130870.0,19.0,-26.0,100.0,1,32,1,1,55,20,272,1,1,92,1,0,0,0,1,1541,0
63408,3320641,-5.0,162624.0,0.0,0.0,100.0,1,34,1,1,94,145,259,1,1,45,0,0,1,0,0,1431,0
17240,3060040,-5.0,101968.0,0.0,0.0,100.0,1,34,1,1,55,386,109,1,1,45,1,0,1,0,0,1431,0
13906,3049555,-5.0,85130.0,2.0,0.0,100.0,1,34,0,0,55,188,109,0,0,45,1,0,1,1,0,1431,0
95306,3559580,-5.0,156650.0,0.0,0.0,100.0,1,34,0,0,94,273,302,0,0,69,0,0,1,0,0,1431,0
74379,3405699,-45.0,264683.0,0.0,-13.0,100.0,1,44,0,0,94,167,332,0,0,52,0,0,1,0,1,659,0
67305,3355262,-5.0,222947.0,-12.0,-100.0,100.0,1,18,0,0,94,145,259,0,0,49,0,0,1,0,1,300,0
17490,3060772,-5.0,162970.0,3.0,-5.0,95.16000366210938,1,34,1,1,55,102,68,0,0,89,0,0,1,0,0,1556,0
84346,3490226,-5.0,367656.0,-10.0,-11.0,100.0,1,44,1,1,94,279,289,1,1,3,0,0,1,0,1,1583,0
3952,3011786,-5.0,200029.0,0.0,0.0,100.0,0,34,0,0,55,285,68,0,0,42,1,0,1,1,0,1431,0
32376,3097826,-5.0,118229.0,0.0,0.0,100.0,1,32,1,1,55,0,247,1,1,93,1,0,0,1,1,1541,0
52524,3234199,-5.0,166315.0,0.0,0.0,100.0,1,34,0,0,55,101,44,0,0,68,1,0,1,1,0,1431,0
83022,3478360,-5.0,64035.0,15.0,-6.0,100.0,1,44,1,1,55,273,37,1,1,111,1,0,0,0,0,661,0
12724,3045309,-60.0,73461.0,-20.0,-33.0,94.25,1,34,1,1,55,168,280,0,0,42,1,0,1,0,0,1431,0
27467,3086360,-40.0,119759.0,0.0,0.0,100.0,1,7,1,1,94,145,259,1,1,46,0,0,1,1,1,73,0
18786,3064423,-5.0,565176.0,0.0,0.0,100.0,1,34,1,1,94,417,259,1,1,45,0,0,1,1,0,1431,0
93044,3546292,-10.0,3796.0,0.0,0.0,100.0,0,34,0,0,55,471,271,0,0,69,1,0,1,0,0,1431,0
66474,3348750,-5.0,271978.0,0.0,0.0,100.0,1,34,0,0,55,55,5,0,0,69,1,0,1,1,0,1431,0
53367,3241212,-5.0,711356.0,0.0,0.0,100.0,1,32,1,1,94,48,289,1,1,39,0,0,1,0,1,488,0
7261,3026192,-20.0,288487.0,0.0,0.0,100.0,1,32,1,1,94,68,259,1,1,60,0,0,1,0,1,1447,0
58465,3274522,-5.0,442009.0,0.0,0.0,100.0,1,18,1,1,55,392,73,1,1,48,1,0,1,0,0,661,0
59685,3284824,-5.0,291721.0,0.0,0.0,100.0,1,34,1,1,94,145,305,1,1,48,0,0,1,0,0,1431,0
