,TransactionID,id_01,id_02,id_05,id_06,id_11,id_12,id_13,id_15,id_16,id_17,id_19,id_20,id_28,id_29,id_31,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo,isFraud_x,isFraud_y,isFraud
18677,3064166,-25.0,214638.0,17.0,-34.0,100.0,0,1,1,1,55,193,309,1,1,104,1,0,1,1,1,1511,1,1,1
18725,3064274,-25.0,230391.0,8.0,-41.0,100.0,1,1,0,0,55,193,309,0,0,104,1,0,1,1,1,1511,1,1,1
18817,3064492,-5.0,62751.0,0.0,-5.0,100.0,1,11,0,0,55,93,254,0,0,72,1,1,1,1,0,1575,1,1,1
18856,3064591,-5.0,61993.0,0.0,0.0,100.0,1,34,0,1,55,273,280,0,1,45,1,0,1,0,0,1431,1,1,1
18937,3064790,-5.0,87843.0,2.0,-13.0,100.0,1,32,1,1,55,220,73,1,1,93,1,0,0,0,1,1541,1,1,1
19252,3065527,-5.0,402265.0,0.0,0.0,100.0,1,34,1,1,94,136,259,1,1,45,0,0,1,1,0,1431,1,1,1
19258,3065554,-5.0,171781.0,0.0,0.0,100.0,1,34,0,0,94,136,259,0,0,45,0,0,1,1,0,1431,1,1,1
19279,3065596,-15.0,42281.0,5.0,-100.0,100.0,1,34,0,0,94,145,259,0,0,45,0,0,1,1,0,1431,1,1,1
19287,3065609,-15.0,129399.0,5.0,-100.0,100.0,1,34,0,0,94,145,259,0,0,45,0,0,1,1,0,1431,1,1,1
19289,3065618,-20.0,85931.0,5.0,-100.0,100.0,1,34,0,0,94,145,259,0,0,45,0,0,1,1,0,1431,1,1,1
19334,3065716,-25.0,183396.0,2.0,-33.0,100.0,1,32,1,1,55,193,73,1,1,93,1,0,1,0,1,1541,1,1,1
19558,3066300,-5.0,58851.0,0.0,0.0,100.0,1,34,0,0,55,137,235,0,0,45,1,0,1,0,0,1431,1,1,1
19698,3066726,-60.0,204239.0,1.0,-5.0,100.0,1,34,0,0,55,102,68,0,0,89,0,0,1,1,0,1556,1,1,1
19701,3066731,-60.0,255120.0,1.0,-5.0,100.0,0,34,0,0,55,102,68,0,0,89,0,0,1,1,0,1556,1,1,1
19704,3066740,-60.0,330824.0,1.0,-5.0,100.0,0,34,0,0,55,102,68,0,0,89,0,0,1,1,0,1556,1,1,1
19800,3066986,-5.0,147044.0,8.0,-28.0,100.0,1,34,0,0,94,145,259,0,0,65,0,0,1,1,1,742,1,1,1
19804,3066993,-5.0,218914.0,8.0,-28.0,100.0,1,34,0,0,94,145,259,0,0,65,0,0,1,1,1,742,1,1,1
19808,3067006,-5.0,289844.0,4.0,-28.0,100.0,1,34,0,0,94,145,259,0,0,65,0,0,1,1,1,742,1,1,1
19811,3067012,-5.0,94979.0,0.0,0.0,100.0,0,34,0,0,55,386,272,0,0,45,1,0,1,1,0,1431,1,1,1
19812,3067013,-10.0,360781.0,1.0,-28.0,100.0,1,34,0,0,94,145,259,0,0,65,0,0,1,1,1,742,1,1,1
19826,3067043,-10.0,101879.0,1.0,-28.0,100.0,1,34,0,0,94,145,259,0,0,65,0,0,1,1,1,742,1,1,1
19830,3067053,-10.0,179904.0,1.0,-28.0,100.0,1,34,0,0,94,145,259,0,0,65,0,0,1,1,1,742,1,1,1
19833,3067060,-10.0,242264.0,1.0,-28.0,100.0,1,34,0,0,94,145,259,0,0,65,0,0,1,1,1,742,1,1,1
19854,3067121,-10.0,280502.0,1.0,-28.0,100.0,1,34,0,0,94,145,259,0,0,65,0,0,1,1,1,742,1,1,1
19862,3067142,-10.0,473995.0,0.0,-28.0,100.0,1,34,0,0,94,145,259,0,0,65,0,0,1,1,1,742,1,1,1
19898,3067244,-5.0,265033.0,2.0,-25.0,100.0,1,32,0,0,94,145,289,0,0,104,0,0,1,0,1,855,1,1,1
19927,3067323,-5.0,279238.0,0.0,0.0,100.0,1,34,1,1,94,145,259,1,1,45,0,0,1,1,0,1431,1,1,1
19935,3067345,-5.0,181702.0,0.0,0.0,100.0,1,34,0,0,94,145,259,0,0,45,0,0,1,1,0,1431,1,1,1
19939,3067356,-40.0,42497.0,2.0,-9.0,100.0,1,5,1,1,55,386,146,1,1,93,1,0,1,1,1,1541,1,1,1
19961,3067418,-40.0,73778.0,1.0,-9.0,100.0,0,5,1,1,55,386,146,0,0,93,1,0,1,1,1,1541,1,1,1
19964,3067430,-40.0,29752.0,3.0,-9.0,100.0,0,5,0,0,55,386,146,0,0,93,1,0,1,1,1,1541,1,1,1
19993,3067525,-5.0,287111.0,0.0,0.0,100.0,1,34,1,1,94,145,126,1,1,45,0,0,1,1,0,1431,1,1,1
20032,3067632,-5.0,203550.0,0.0,0.0,100.0,1,32,0,0,55,188,146,0,0,111,1,0,0,1,0,661,1,1,1
20039,3067652,-40.0,123850.0,4.0,-10.0,100.0,1,5,1,1,55,386,146,1,1,93,1,0,1,1,1,1541,1,1,1
20044,3067668,-5.0,329254.0,0.0,0.0,100.0,1,32,0,0,55,188,146,0,0,111,1,0,0,1,0,661,1,1,1
20144,3067938,-5.0,604462.0,0.0,0.0,100.0,1,32,1,1,55,461,75,1,1,104,1,0,1,0,1,1532,1,1,1
20202,3068074,-35.0,184826.0,12.0,-30.0,100.0,1,32,1,1,55,197,280,1,1,46,1,0,1,0,1,1450,1,1,1
20203,3068076,-55.0,38372.0,2.0,0.0,96.66999816894531,1,16,1,1,94,288,141,0,0,45,0,0,1,1,0,1431,1,1,1
20206,3068083,-55.0,25152.0,0.0,0.0,100.0,1,34,0,0,94,288,141,0,0,45,0,0,1,1,0,1431,1,1,1
20209,3068095,-35.0,335022.0,12.0,-30.0,100.0,1,32,0,0,55,197,280,0,0,46,1,0,1,0,1,1450,1,1,1
20213,3068104,-95.0,103603.0,-8.0,-27.0,100.0,1,32,1,1,94,214,287,1,1,18,0,0,1,0,1,382,1,1,1
20214,3068105,-35.0,460897.0,12.0,-30.0,100.0,1,32,0,0,55,197,280,0,0,46,1,0,1,0,1,1450,1,1,1
20321,3068415,0.0,152746.0,-11.0,-34.0,100.0,1,7,1,1,94,279,259,1,1,46,0,0,1,1,1,356,1,1,1
20331,3068443,-5.0,249713.0,0.0,0.0,95.08000183105469,1,34,1,1,94,136,259,0,0,45,0,0,1,1,0,1431,1,1,1
20335,3068454,-5.0,171201.0,0.0,0.0,100.0,1,34,0,0,94,136,259,0,0,45,0,0,1,1,0,1431,1,1,1
20339,3068459,-5.0,116534.0,0.0,0.0,100.0,1,34,0,0,94,136,259,0,0,45,0,0,1,1,0,1431,1,1,1
20396,3068578,-5.0,59495.0,0.0,-13.0,96.66999816894531,1,34,1,1,94,68,259,0,0,45,0,0,1,1,0,1431,1,1,1
20401,3068583,-5.0,66772.0,0.0,-13.0,100.0,1,34,0,0,94,68,259,0,0,45,0,0,1,1,0,1431,1,1,1
20403,3068586,-5.0,44120.0,1.0,-13.0,100.0,1,34,0,0,94,68,259,0,0,45,0,0,1,1,0,1431,1,1,1
20404,3068588,-5.0,42636.0,1.0,-13.0,100.0,1,34,0,0,94,68,259,0,0,45,0,0,1,1,0,1431,1,1,1
20456,3068691,-10.0,80506.0,7.0,0.0,100.0,1,34,0,0,94,145,141,0,0,45,0,0,1,1,0,1431,1,1,1
20458,3068694,-10.0,32754.0,7.0,0.0,100.0,1,34,0,0,94,145,141,0,0,45,0,0,1,1,0,1431,1,1,1
20530,3068894,-20.0,80232.0,6.0,0.0,100.0,1,41,1,1,94,145,192,1,1,60,0,0,1,1,1,690,1,1,1
20567,3069026,-5.0,92451.0,0.0,0.0,100.0,1,34,0,0,55,255,280,0,0,38,1,0,1,1,0,1431,1,1,1
20608,3069177,-5.0,72861.0,1.0,0.0,100.0,1,34,0,0,55,255,280,0,0,38,1,0,1,1,0,1431,1,1,1
20627,3069223,-5.0,85592.0,0.0,0.0,100.0,1,34,0,0,55,255,280,0,0,38,1,0,1,1,0,1431,1,1,1
21137,3070445,-5.0,79533.0,0.0,0.0,100.0,1,34,1,1,55,188,146,1,1,45,1,0,1,1,0,1431,1,1,1
21146,3070462,-5.0,56655.0,0.0,0.0,100.0,1,34,0,0,55,188,146,0,0,45,1,0,1,1,0,1431,1,1,1
21331,3070907,-5.0,603673.0,25.0,-19.0,100.0,0,32,1,1,55,460,146,1,1,93,1,0,0,1,1,1541,1,1,1
21333,3070911,-5.0,47287.0,24.0,-19.0,100.0,0,32,0,0,55,460,146,0,0,93,1,0,0,1,1,1541,1,1,1
21423,3071094,-5.0,65900.0,0.0,0.0,100.0,0,32,1,1,55,460,146,1,1,92,1,0,0,1,1,1541,1,1,1
21424,3071095,-5.0,11370.0,0.0,0.0,100.0,0,32,0,0,55,460,146,0,0,92,1,0,0,1,1,1541,1,1,1
21428,3071100,-5.0,13916.0,0.0,0.0,100.0,0,32,0,0,55,460,146,0,0,92,1,0,0,1,1,1541,1,1,1
21449,3071153,-5.0,115053.0,0.0,0.0,95.08000183105469,1,34,1,1,55,455,73,0,0,45,0,0,1,1,0,1431,1,1,1
21478,3071231,-5.0,97626.0,0.0,0.0,100.0,1,32,0,0,55,412,146,0,0,92,1,0,0,1,1,1541,1,1,1
21479,3071233,-5.0,32314.0,0.0,0.0,100.0,1,32,0,0,55,412,146,0,0,93,1,0,0,1,1,1541,1,1,1
21483,3071240,-5.0,25312.0,0.0,0.0,100.0,0,32,0,0,55,412,146,0,0,93,1,0,0,1,1,1541,1,1,1
21487,3071244,-10.0,35989.0,0.0,0.0,100.0,0,32,0,0,55,412,146,0,0,93,1,0,0,1,1,1541,1,1,1
21489,3071255,-10.0,47868.0,0.0,0.0,100.0,0,32,0,0,55,412,146,0,0,93,1,0,0,1,1,1541,1,1,1
21554,3071411,-5.0,105656.0,0.0,0.0,100.0,1,34,1,1,94,150,259,1,1,45,0,0,1,1,0,1431,1,1,1
21578,3071459,-5.0,144245.0,0.0,0.0,100.0,1,34,0,0,94,150,259,0,0,45,0,0,1,1,0,1431,1,1,1
21713,3071741,-5.0,462867.0,0.0,0.0,100.0,1,34,1,1,94,145,259,1,1,45,0,0,1,1,0,1431,1,1,1
21863,3072152,-5.0,234456.0,0.0,0.0,100.0,1,34,1,1,55,210,75,1,1,68,1,0,1,1,0,1431,1,1,1
22262,3073224,-45.0,412023.0,9.0,-22.0,100.0,1,32,1,1,55,101,168,1,1,46,1,0,1,0,1,1185,1,1,1
22267,3073241,-5.0,136826.0,26.0,-100.0,100.0,1,32,1,1,55,197,280,1,1,92,1,0,0,0,1,1541,1,1,1
22295,3073316,-5.0,273377.0,0.0,0.0,100.0,0,34,0,0,55,101,146,0,0,45,1,0,1,1,0,1431,1,1,1
22328,3073421,-5.0,57989.0,0.0,0.0,100.0,1,34,0,0,55,101,146,0,0,45,1,0,1,1,0,1431,1,1,1
22348,3073514,-5.0,383633.0,0.0,0.0,100.0,1,32,0,0,55,461,75,0,0,104,1,0,1,0,1,1532,1,1,1
22350,3073519,-5.0,447128.0,0.0,0.0,100.0,0,32,0,0,55,461,75,0,0,104,1,0,1,0,1,1532,1,1,1
22402,3073710,-5.0,175853.0,17.0,-16.0,100.0,1,32,1,1,55,197,73,1,1,93,1,0,0,0,1,1541,1,1,1
22457,3073878,-5.0,95186.0,0.0,0.0,100.0,1,34,1,1,94,288,289,1,1,45,0,0,1,1,0,1431,1,1,1
22481,3073946,0.0,277053.0,4.0,-9.0,100.0,1,26,0,0,94,279,259,0,0,43,0,0,1,1,1,375,1,1,1
22484,3073950,0.0,347403.0,3.0,-9.0,100.0,1,26,0,0,94,279,259,0,0,43,0,0,1,1,1,375,1,1,1
22628,3074330,0.0,97661.0,1.0,-1.0,100.0,1,7,1,1,94,245,287,1,1,46,0,0,1,1,1,611,1,1,1
22630,3074334,-5.0,55098.0,4.0,0.0,100.0,1,34,0,0,94,145,126,0,0,45,0,0,1,1,0,1431,1,1,1
22632,3074337,-10.0,67248.0,5.0,0.0,100.0,1,34,0,0,94,145,126,0,0,45,0,0,1,1,0,1431,1,1,1
22633,3074339,-10.0,41580.0,5.0,0.0,100.0,1,34,0,0,94,145,126,0,0,45,0,0,1,1,0,1431,1,1,1
22646,3074378,-10.0,120646.0,5.0,0.0,100.0,1,34,0,0,94,145,126,0,0,45,0,0,1,1,0,1431,1,1,1
22655,3074402,-35.0,74204.0,5.0,0.0,100.0,1,34,0,0,94,145,126,0,0,45,0,0,1,1,0,1431,1,1,1
22695,3074514,-5.0,180360.0,0.0,-13.0,96.66999816894531,1,34,1,1,94,68,259,0,0,45,0,0,1,1,0,1431,1,1,1
22696,3074515,-5.0,65188.0,0.0,-13.0,100.0,1,34,0,0,94,68,259,0,0,45,0,0,1,1,0,1431,1,1,1
22697,3074516,-5.0,53873.0,3.0,-13.0,100.0,1,34,0,0,94,68,259,0,0,45,0,0,1,1,0,1431,1,1,1
22698,3074517,-5.0,49127.0,0.0,-13.0,100.0,1,34,0,0,94,68,259,0,0,45,0,0,1,1,0,1431,1,1,1
22699,3074518,-10.0,65401.0,3.0,-13.0,100.0,1,34,0,0,94,68,259,0,0,45,0,0,1,1,0,1431,1,1,1
22702,3074525,0.0,226168.0,0.0,0.0,100.0,1,26,0,0,94,136,259,0,0,46,0,0,1,1,1,1020,1,1,1
22719,3074590,-5.0,63676.0,1.0,0.0,100.0,1,11,0,0,55,188,307,0,0,111,1,0,1,1,0,661,1,1,1
22730,3074616,-10.0,154177.0,0.0,0.0,100.0,1,34,1,1,94,288,141,1,1,72,0,0,1,1,0,1581,1,1,1
22733,3074624,-10.0,113813.0,0.0,0.0,100.0,1,34,0,0,94,288,141,0,0,72,0,0,1,1,0,1581,1,1,1
22956,3075151,-25.0,79644.0,5.0,-100.0,100.0,1,34,0,0,94,145,259,0,0,45,0,0,1,1,0,1431,1,1,1
22957,3075153,-25.0,36541.0,3.0,-100.0,100.0,1,34,0,0,94,145,259,0,0,45,0,0,1,1,0,1431,1,1,1
23157,3075644,-35.0,93492.0,6.0,-10.0,100.0,1,34,0,0,55,101,235,0,0,78,1,0,1,1,0,1431,1,1,1
23160,3075657,-100.0,121021.0,28.0,-7.0,100.0,0,14,0,0,55,273,37,0,0,89,1,1,1,1,0,1397,1,1,1
23164,3075668,-35.0,231824.0,6.0,-10.0,100.0,1,34,0,0,55,101,235,0,0,78,1,0,1,1,0,1431,1,1,1
23284,3075988,-5.0,85333.0,10.0,-9.0,100.0,1,34,0,0,55,462,68,0,0,69,1,0,1,1,0,1431,1,1,1
23289,3076001,-10.0,91283.0,0.0,0.0,100.0,1,28,1,1,94,136,259,1,1,46,0,0,1,1,1,1020,1,1,1
23296,3076019,-10.0,168645.0,0.0,0.0,100.0,1,26,0,0,94,136,259,0,0,46,0,0,1,1,1,1020,1,1,1
23378,3076216,-5.0,108991.0,0.0,0.0,100.0,1,12,0,1,94,145,151,0,1,46,0,0,1,1,1,504,1,1,1
23385,3076232,-5.0,79865.0,1.0,0.0,100.0,1,34,0,0,94,145,317,0,0,45,0,0,1,1,0,1431,1,1,1
23390,3076238,-5.0,44502.0,0.0,0.0,100.0,1,34,0,0,94,145,317,0,0,45,0,0,1,1,0,1431,1,1,1
23393,3076243,-10.0,33676.0,0.0,0.0,100.0,1,34,0,0,94,145,317,0,0,45,0,0,1,1,0,1431,1,1,1
23474,3076472,-5.0,89996.0,0.0,0.0,100.0,1,34,1,1,94,288,20,1,1,45,0,0,1,1,0,1431,1,1,1
23478,3076479,-5.0,49750.0,0.0,0.0,100.0,1,34,0,0,94,288,20,0,0,45,0,0,1,1,0,1431,1,1,1
23483,3076484,-5.0,42555.0,0.0,0.0,100.0,1,34,0,0,94,288,20,0,0,45,0,0,1,1,0,1431,1,1,1
23511,3076539,-40.0,108007.0,10.0,-53.0,100.0,1,5,1,1,94,145,259,1,1,46,0,0,1,1,1,380,1,1,1
23766,3077114,-5.0,52514.0,0.0,0.0,100.0,0,34,1,1,55,102,37,1,1,45,1,0,1,1,0,1431,1,1,1
23814,3077249,-30.0,133374.0,9.0,0.0,100.0,1,34,0,0,94,145,126,0,0,45,0,0,1,1,0,1431,1,1,1
23849,3077318,0.0,105274.0,0.0,0.0,100.0,1,7,1,1,94,145,233,1,1,39,0,0,1,1,1,361,1,1,1
23873,3077373,-5.0,107821.0,-21.0,-21.0,100.0,1,34,1,1,94,68,259,1,1,45,0,0,1,1,0,1431,1,1,1
24055,3077787,-25.0,235831.0,8.0,-35.0,100.0,1,1,0,0,55,193,309,0,0,104,1,0,1,1,1,1511,1,1,1
24142,3078009,-45.0,161570.0,0.0,-10.0,100.0,1,32,1,1,55,239,146,1,1,92,1,0,0,1,1,1541,1,1,1
24161,3078066,-10.0,74422.0,0.0,-4.0,95.08000183105469,1,34,1,1,94,145,317,0,0,45,0,0,1,1,0,1431,1,1,1
24170,3078080,-45.0,173127.0,0.0,-10.0,100.0,0,32,1,1,55,239,146,0,0,92,1,0,0,1,1,1541,1,1,1
24171,3078081,-5.0,137610.0,0.0,-4.0,100.0,1,34,0,0,94,145,317,0,0,45,0,0,1,1,0,1431,1,1,1
24175,3078087,-45.0,51229.0,0.0,-10.0,100.0,0,32,0,0,55,239,146,0,0,92,1,0,0,1,1,1541,1,1,1
24198,3078135,-45.0,133552.0,0.0,-10.0,100.0,1,32,0,0,55,239,146,0,0,92,1,0,0,1,1,1541,1,1,1
24248,3078255,-5.0,140043.0,0.0,-4.0,100.0,1,34,0,0,94,145,317,0,0,45,0,0,1,1,0,1431,1,1,1
24392,3078797,-5.0,845105.0,31.0,-29.0,100.0,1,32,1,1,55,197,309,1,1,92,1,0,0,1,1,1541,1,1,1
24406,3078825,-5.0,305018.0,31.0,-29.0,100.0,1,32,0,0,55,197,309,0,0,92,1,0,0,1,1,1541,1,1,1
24449,3078939,-5.0,98692.0,-30.0,-39.0,100.0,1,34,1,1,94,276,259,1,1,45,0,0,1,1,0,1431,1,1,1
24450,3078943,-5.0,34919.0,-30.0,-39.0,100.0,1,34,0,0,94,276,259,0,0,45,0,0,1,1,0,1431,1,1,1
24603,3079353,-10.0,198904.0,1.0,0.0,100.0,1,7,1,1,94,136,259,1,1,46,0,0,1,1,1,1020,1,1,1
24606,3079362,-10.0,288518.0,3.0,0.0,100.0,1,26,0,0,94,136,259,0,0,46,0,0,1,1,1,1020,1,1,1
24744,3079669,-5.0,40858.0,0.0,0.0,96.66999816894531,1,34,1,1,94,288,141,0,0,45,0,0,1,1,0,1431,1,1,1
24746,3079671,-5.0,18663.0,0.0,0.0,100.0,1,34,0,0,94,288,141,0,0,45,0,0,1,1,0,1431,1,1,1
24752,3079689,-10.0,87068.0,2.0,0.0,100.0,1,28,1,1,94,167,192,1,1,46,0,0,1,1,1,353,1,1,1
24818,3079872,-5.0,166141.0,1.0,0.0,100.0,1,32,1,1,55,84,146,1,1,93,1,0,0,0,1,1541,1,1,1
24849,3079955,-5.0,377402.0,1.0,0.0,100.0,1,32,0,0,55,84,146,0,0,93,1,0,0,0,1,1541,1,1,1
24852,3079961,-5.0,441342.0,1.0,0.0,100.0,0,32,0,0,55,84,146,0,0,93,1,0,0,0,1,1541,1,1,1
24854,3079965,-5.0,635785.0,1.0,0.0,100.0,0,32,0,0,55,84,146,0,0,93,1,0,0,0,1,1541,1,1,1
24857,3079972,-10.0,680140.0,1.0,0.0,100.0,0,32,0,0,55,84,146,0,0,93,1,0,0,0,1,1541,1,1,1
24889,3080049,-90.0,135329.0,-5.0,-22.0,100.0,1,27,0,0,94,214,287,0,0,46,0,0,1,1,1,736,1,1,1
24896,3080066,-5.0,187815.0,25.0,-31.0,100.0,0,32,1,1,55,197,309,1,1,92,1,0,0,1,1,1541,1,1,1
24900,3080073,-90.0,94495.0,-4.0,-22.0,100.0,1,27,0,0,94,214,287,0,0,46,0,0,1,1,1,736,1,1,1
24917,3080129,-15.0,183095.0,0.0,0.0,100.0,1,34,1,1,94,145,305,1,1,45,0,0,1,1,0,1431,1,1,1
24947,3080186,-5.0,135318.0,17.0,-11.0,100.0,1,32,1,1,55,460,146,1,1,93,1,0,0,1,1,1541,1,1,1
24949,3080190,-5.0,26149.0,17.0,-11.0,100.0,0,32,0,0,55,460,146,0,0,93,1,0,0,1,1,1541,1,1,1
25212,3080798,-5.0,46238.0,0.0,0.0,98.05999755859376,1,34,1,1,55,386,146,0,0,45,1,0,1,0,0,1431,1,1,1
25462,3081303,-5.0,115827.0,0.0,-4.0,95.08000183105469,1,34,1,1,94,145,317,0,0,45,0,0,1,1,0,1431,1,1,1
25466,3081313,-5.0,63473.0,0.0,-4.0,100.0,1,34,0,0,94,145,317,0,0,45,0,0,1,1,0,1431,1,1,1
25491,3081360,-15.0,79346.0,3.0,-100.0,100.0,1,34,0,0,94,145,259,0,0,45,0,0,1,1,0,1431,1,1,1
25493,3081368,-15.0,45819.0,3.0,-100.0,100.0,1,34,0,0,94,145,259,0,0,45,0,0,1,1,0,1431,1,1,1
25583,3081570,-5.0,391710.0,27.0,-31.0,100.0,0,32,0,0,55,197,309,0,0,92,1,0,0,1,1,1541,1,1,1
25627,3081653,-5.0,85439.0,27.0,-31.0,100.0,0,32,1,1,55,197,309,0,0,92,1,0,0,1,1,1541,1,1,1
25639,3081674,-5.0,175439.0,27.0,-31.0,100.0,1,32,0,0,55,197,309,0,0,92,1,0,0,1,1,1541,1,1,1
25796,3082069,0.0,85775.0,0.0,0.0,100.0,1,7,1,1,94,136,259,1,1,46,0,0,1,1,1,1020,1,1,1
26085,3082726,-5.0,195279.0,0.0,0.0,100.0,1,32,1,1,55,375,94,1,1,93,1,0,0,1,1,1541,1,1,1
26087,3082728,-15.0,276539.0,0.0,0.0,100.0,1,34,1,1,94,145,20,1,1,45,0,0,1,1,0,1431,1,1,1
26100,3082767,-5.0,142398.0,13.0,-23.0,100.0,1,32,1,1,55,460,146,1,1,93,1,0,0,1,1,1541,1,1,1
26101,3082768,-20.0,276836.0,0.0,0.0,100.0,1,34,0,0,94,145,20,0,0,45,0,0,1,1,0,1431,1,1,1
26105,3082775,0.0,120271.0,9.0,-28.0,100.0,1,7,0,0,94,279,259,0,0,41,0,0,1,1,1,1271,1,1,1
26114,3082797,-5.0,194297.0,0.0,0.0,95.08000183105469,1,34,1,1,94,288,141,0,0,45,0,0,1,1,0,1431,1,1,1
26119,3082819,-5.0,36367.0,0.0,0.0,100.0,1,34,0,0,94,288,141,0,0,45,0,0,1,1,0,1431,1,1,1
26130,3082839,-5.0,521898.0,14.0,-23.0,100.0,0,32,0,0,55,460,146,0,0,93,1,0,0,1,1,1541,1,1,1
26152,3082889,-5.0,86796.0,4.0,0.0,96.19000244140624,1,34,1,1,0,273,133,0,0,45,1,0,1,1,0,1431,1,1,1
26155,3082898,-5.0,42827.0,5.0,0.0,100.0,0,34,0,0,0,273,133,0,0,45,1,0,1,1,0,1431,1,1,1
26160,3082904,-5.0,44690.0,6.0,0.0,100.0,0,34,0,0,0,273,133,0,0,45,1,0,1,1,0,1431,1,1,1
26249,3083112,-5.0,956423.0,19.0,-31.0,100.0,0,32,0,0,55,197,309,0,0,92,1,0,0,1,1,1541,1,1,1
26450,3083596,-20.0,163553.0,-23.0,-24.0,95.08000183105469,1,34,1,1,94,68,259,0,0,45,0,0,1,1,0,1431,1,1,1
26453,3083613,-20.0,150243.0,-23.0,-24.0,100.0,1,34,0,0,94,68,259,0,0,45,0,0,1,1,0,1431,1,1,1
26821,3084585,-15.0,75596.0,1.0,0.0,100.0,1,34,0,0,94,288,305,0,0,45,0,0,1,1,0,1431,1,1,1
26833,3084614,-5.0,2533.0,0.0,0.0,100.0,0,34,1,1,55,102,37,0,0,45,1,0,1,1,0,1431,1,1,1
26911,3084810,-5.0,78571.0,0.0,0.0,100.0,1,34,1,1,0,356,219,1,1,45,1,0,1,1,0,1431,1,1,1
26954,3084938,-5.0,79841.0,0.0,0.0,97.58999633789062,1,34,1,1,55,261,309,0,0,69,1,0,1,1,0,1431,1,1,1
26960,3084951,-5.0,171612.0,0.0,0.0,100.0,0,34,0,0,55,261,309,0,0,69,1,0,1,1,0,1431,1,1,1
27081,3085282,-5.0,19584.0,0.0,0.0,100.0,1,34,0,0,55,91,73,0,0,45,1,0,1,1,0,1431,1,1,1
27082,3085287,-5.0,26742.0,0.0,0.0,100.0,0,34,0,0,55,91,73,0,0,45,1,0,1,1,0,1431,1,1,1
27085,3085295,-5.0,26505.0,0.0,0.0,100.0,0,34,0,0,55,91,73,0,0,45,1,0,1,1,0,1431,1,1,1
27107,3085346,-5.0,183978.0,0.0,0.0,100.0,1,32,1,1,55,0,247,1,1,111,1,0,0,0,0,661,1,1,1
27133,3085443,-5.0,77861.0,0.0,0.0,100.0,1,34,1,1,94,145,259,1,1,45,0,0,1,1,0,1431,1,1,1
27139,3085461,-5.0,46568.0,0.0,0.0,100.0,0,34,0,0,0,356,219,0,0,45,1,0,1,1,0,1431,1,1,1
27165,3085538,-5.0,92274.0,0.0,0.0,100.0,0,34,0,0,0,356,219,0,0,45,1,0,1,1,0,1431,1,1,1
27178,3085576,-5.0,178186.0,0.0,0.0,96.66999816894531,1,34,1,1,94,136,259,0,0,45,0,0,1,1,0,1431,1,1,1
27342,3086024,-5.0,332130.0,0.0,0.0,100.0,1,34,1,1,94,145,141,1,1,45,0,0,1,1,0,1431,1,1,1
27350,3086039,-5.0,70765.0,0.0,0.0,100.0,1,34,0,0,94,145,141,0,0,45,0,0,1,1,0,1431,1,1,1
27395,3086161,-5.0,361783.0,1.0,-7.0,100.0,1,34,0,0,55,273,73,0,0,45,1,0,1,0,0,1431,1,1,1
27409,3086203,-5.0,309241.0,7.0,0.0,100.0,1,34,1,1,94,145,20,1,1,45,0,0,1,1,0,1431,1,1,1
27412,3086209,-5.0,34337.0,7.0,0.0,100.0,1,34,0,0,94,145,20,0,0,45,0,0,1,1,0,1431,1,1,1
27462,3086353,-5.0,76629.0,-8.0,-10.0,95.08000183105469,1,34,1,1,94,48,126,0,0,78,0,0,1,1,0,1431,1,1,1
27471,3086371,-5.0,42510.0,0.0,0.0,100.0,1,34,0,0,94,48,151,0,0,45,0,0,1,1,0,1431,1,1,1
27654,3086860,-5.0,100282.0,0.0,0.0,100.0,0,34,0,0,55,386,68,0,0,45,1,0,1,1,0,1431,1,1,1
27720,3087014,-5.0,159350.0,14.0,-16.0,100.0,1,32,1,1,55,197,307,1,1,93,1,0,0,1,1,1541,1,1,1
27803,3087250,-40.0,8697.0,0.0,0.0,100.0,1,5,0,0,55,433,146,0,0,96,1,0,1,1,1,1541,1,1,1
28019,3087746,-20.0,293060.0,0.0,0.0,100.0,1,34,0,0,94,48,141,0,0,45,0,0,1,1,0,1431,1,1,1
28026,3087758,-5.0,29643.0,0.0,0.0,100.0,0,34,0,0,0,356,219,0,0,45,1,0,1,1,0,1431,1,1,1
28125,3088010,0.0,258558.0,0.0,0.0,100.0,1,26,0,0,94,136,259,0,0,46,0,0,1,1,1,1020,1,1,1
28501,3088895,-5.0,330594.0,2.0,0.0,93.33000183105469,1,34,1,1,94,136,259,0,0,45,0,0,1,1,0,1431,1,1,1
28505,3088902,-5.0,69382.0,1.0,0.0,100.0,1,34,0,0,94,136,259,0,0,45,0,0,1,1,0,1431,1,1,1
28704,3089405,-5.0,45090.0,0.0,0.0,100.0,1,34,0,0,55,386,309,0,0,45,1,0,1,1,0,1431,1,1,1
29051,3090306,-5.0,322696.0,23.0,-17.0,100.0,1,32,1,1,55,197,254,1,1,93,1,0,0,0,1,1541,1,1,1
29056,3090314,-5.0,406594.0,22.0,-17.0,100.0,0,32,0,0,55,197,254,0,0,93,1,0,0,0,1,1541,1,1,1
29173,3090586,-5.0,325334.0,0.0,0.0,100.0,1,32,0,0,55,386,146,0,0,118,1,0,1,0,1,859,1,1,1
29188,3090633,-5.0,174890.0,0.0,0.0,100.0,1,32,0,0,55,386,146,0,0,118,1,0,1,0,1,859,1,1,1
